Wall time,Step,Value
1672468963.4177878,1,0.5697000026702881
1672469032.499555,2,0.7038999795913696
1672469102.5526452,3,0.7577000260353088
1672469172.1757872,4,0.8349999785423279
1672469242.847509,5,0.8188999891281128
1672469313.096285,6,0.8845000267028809
1672469383.1363308,7,0.902400016784668
1672469453.843292,8,0.9214000105857849
1672469523.9032078,9,0.9093000292778015
1672469594.2240489,10,0.9429000020027161
1672469664.6455116,11,0.9290000200271606
1672469735.2403018,12,0.9456999897956848
1672469806.0007432,13,0.9452999830245972
1672469876.3410091,14,0.9045000076293945
1672469946.2227976,15,0.8784999847412109
1672470016.1937838,16,0.8266000151634216
1672470086.2822864,17,0.9078999757766724
1672470156.7078292,18,0.9599999785423279
1672470227.0164585,19,0.9663000106811523
1672470297.5198796,20,0.9642000198364258
1672470368.0449996,21,0.9696000218391418
1672470438.179561,22,0.9682999849319458
1672470509.1759074,23,0.9689000248908997
1672470579.807365,24,0.9728000164031982
1672470650.344537,25,0.9693999886512756
1672470721.4053414,26,0.9715999960899353
1672470792.1422987,27,0.9768000245094299
1672470862.8480895,28,0.974399983882904
1672470932.5609179,29,0.9740999937057495
1672471002.9121199,30,0.9739000201225281
1672471073.7470143,31,0.9761999845504761
1672471144.1283536,32,0.9771000146865845
1672471214.6141708,33,0.9775000214576721
1672471284.3519437,34,0.9761999845504761
1672471354.7856083,35,0.9797000288963318
1672471425.0576372,36,0.9793999791145325
1672471495.4664357,37,0.9782999753952026
1672471566.0816538,38,0.9790999889373779
1672471636.8770094,39,0.9786999821662903
1672471706.9137452,40,0.9783999919891357
1672471777.2971609,41,0.9786999821662903
1672471847.806278,42,0.9810000061988831
1672471917.9743345,43,0.9796000123023987
1672471987.8764005,44,0.9805999994277954
1672472058.1800575,45,0.9811999797821045
1672472128.3768818,46,0.9818999767303467
1672472199.5394952,47,0.9819999933242798
1672472269.9681523,48,0.9789000153541565
1672472340.0802677,49,0.9782999753952026
1672472410.0818589,50,0.9836000204086304
1672472480.469596,51,0.9836000204086304
1672472550.5387607,52,0.9803000092506409
1672472621.1960614,53,0.9819999933242798
1672472692.1793644,54,0.9818999767303467
1672472762.7476,55,0.9782000184059143
1672472833.3174162,56,0.9815999865531921
1672472903.4098523,57,0.982200026512146
1672472973.9643843,58,0.9803000092506409
1672473044.4453275,59,0.982200026512146
1672473114.5013351,60,0.9828000068664551
1672473185.1157484,61,0.9840999841690063
1672473255.6045945,62,0.9837999939918518
1672473326.6016507,63,0.9842000007629395
1672473397.5125155,64,0.9850000143051147
1672473468.597898,65,0.9853000044822693
1672473539.3970706,66,0.9825999736785889
1672473609.9411786,67,0.9843000173568726
1672473679.9540124,68,0.9850000143051147
1672473750.5286732,69,0.98580002784729
1672473820.8787057,70,0.9800999760627747
1672473891.7878165,71,0.9781000018119812
1672473962.3447642,72,0.9815000295639038
1672474032.6787493,73,0.9850999712944031
1672474102.5930288,74,0.984499990940094
1672474173.0378113,75,0.9855999946594238
1672474243.2702274,76,0.9847000241279602
1672474313.7224329,77,0.9805999994277954
1672474384.132245,78,0.9858999848365784
1672474454.4946487,79,0.9868999719619751
1672474525.0831523,80,0.9846000075340271
1672474595.4017053,81,0.9868999719619751
1672474665.464332,82,0.9853000044822693
1672474736.225069,83,0.9847000241279602
1672474806.612562,84,0.9861999750137329
1672474876.8811378,85,0.9868000149726868
1672474947.4575398,86,0.9868999719619751
1672475017.8148742,87,0.9876999855041504
1672475088.1427505,88,0.9853000044822693
1672475158.3073487,89,0.9871000051498413
