Wall time,Step,Value
1672434024.0310464,1,0.9506000280380249
1672434092.2101996,2,0.9664000272750854
1672434160.4501622,3,0.9736999869346619
1672434229.9918084,4,0.9768000245094299
1672434298.7084413,5,0.9789000153541565
1672434368.3156772,6,0.980400025844574
1672434438.2067602,7,0.9810000061988831
1672434508.071379,8,0.9817000031471252
1672434577.7217238,9,0.9825999736785889
1672434647.2905643,10,0.983299970626831
1672434717.4670498,11,0.9835000038146973
1672434787.2196152,12,0.9840999841690063
1672434856.9110444,13,0.984499990940094
1672434926.9356241,14,0.9860000014305115
1672434996.5673046,15,0.986299991607666
1672435066.6517975,16,0.9872999787330627
1672435136.255784,17,0.9876999855041504
1672435206.3630896,18,0.988099992275238
1672435276.498426,19,0.9884999990463257
1672435346.9427626,20,0.9884999990463257
1672435416.8983648,21,0.9889000058174133
1672435486.8909626,22,0.9887999892234802
1672435556.490319,23,0.9887999892234802
1672435626.488214,24,0.9894999861717224
1672435696.1707904,25,0.9897000193595886
1672435765.8468103,26,0.9897000193595886
1672435835.6805649,27,0.9898999929428101
1672435905.5643644,28,0.9902999997138977
1672435975.8744464,29,0.9900000095367432
1672436045.7038438,30,0.9902999997138977
1672436115.5519874,31,0.9907000064849854
1672436185.8119833,32,0.9904000163078308
1672436255.814439,33,0.9908000230789185
1672436325.7502625,34,0.9908000230789185
1672436395.6592395,35,0.9911999702453613
1672436465.3052237,36,0.9911999702453613
1672436535.3434312,37,0.9912999868392944
1672436604.8590527,38,0.9919999837875366
1672436674.8248596,39,0.9918000102043152
1672436744.3845305,40,0.9919000267982483
1672436814.3856575,41,0.9915000200271606
1672436884.1178188,42,0.991599977016449
1672436954.0135515,43,0.9918000102043152
1672437023.8615892,44,0.9918000102043152
1672437094.1722312,45,0.9919000267982483
1672437164.0855837,46,0.9918000102043152
1672437234.1216676,47,0.9921000003814697
1672437304.1156168,48,0.9923999905586243
1672437373.9018347,49,0.9923999905586243
1672437443.8121464,50,0.9922000169754028
1672437513.5729513,51,0.9922999739646912
1672437583.349627,52,0.9919000267982483
1672437653.3562384,53,0.9918000102043152
1672437724.0912218,54,0.9925000071525574
1672437794.9999623,55,0.9922000169754028
1672437864.914546,56,0.9921000003814697
1672437934.6165113,57,0.9922000169754028
1672438004.6995332,58,0.9921000003814697
1672438074.7649996,59,0.9923999905586243
1672438144.3633535,60,0.9922000169754028
1672438214.5441318,61,0.9925000071525574
1672438285.0841894,62,0.9926000237464905
1672438354.725284,63,0.9926999807357788
1672438424.795482,64,0.9926000237464905
1672438495.0504978,65,0.9925000071525574
1672438565.0427072,66,0.9926000237464905
1672438634.6155834,67,0.9926000237464905
1672438704.4993424,68,0.9929999709129333
1672438774.4103372,69,0.9927999973297119
1672438844.2786295,70,0.992900013923645
