Wall time,Step,Value
1672504257.6583214,1,0.6600000262260437
1672504395.797576,2,0.8048999905586243
1672504533.6977527,3,0.8648999929428101
1672504671.5368621,4,0.8978999853134155
1672504809.096491,5,0.9136000275611877
1672504947.2169988,6,0.9239000082015991
1672505085.150139,7,0.9337999820709229
1672505222.8753316,8,0.940500020980835
1672505360.5206037,9,0.9452000260353088
1672505498.9855301,10,0.9491000175476074
1672505638.02836,11,0.953000009059906
1672505775.62746,12,0.9559999704360962
1672505913.9799702,13,0.9571999907493591
1672506051.5074453,14,0.9611999988555908
1672506152.6437514,15,0.9610999822616577
1672506285.9334328,16,0.9639999866485596
1672506422.9973047,17,0.9632999897003174
1672506560.3244188,18,0.9653000235557556
1672506698.059638,19,0.967199981212616
1672506835.6424797,20,0.9678000211715698
1672506973.6225774,21,0.9686999917030334
1672507112.30093,22,0.9706000089645386
1672507251.2574303,23,0.97079998254776
1672507389.3984578,24,0.9722999930381775
1672507527.4694548,25,0.9736999869346619
1672507665.0858817,26,0.9743000268936157
1672507803.3062592,27,0.9757999777793884
1672507942.4001658,28,0.9753000140190125
1672508080.5005388,29,0.9769999980926514
1672508217.611758,30,0.9779999852180481
1672508355.3595169,31,0.9781000018119812
1672508493.3484352,32,0.9781000018119812
1672508631.073619,33,0.9785000085830688
1672508769.0229242,34,0.9787999987602234
1672508907.254806,35,0.9800999760627747
1672509045.0401578,36,0.9800000190734863
1672509183.4226325,37,0.9804999828338623
1672509321.580135,38,0.9803000092506409
1672509459.6312995,39,0.980400025844574
1672509597.3838387,40,0.9807999730110168
1672509736.400761,41,0.9818999767303467
1672509874.2461407,42,0.9819999933242798
1672510011.6921911,43,0.9825999736785889
1672510150.243742,44,0.9824000000953674
1672510288.3496602,45,0.9817000031471252
1672510425.5826411,46,0.9824000000953674
1672510562.7640676,47,0.9829999804496765
1672510700.4591415,48,0.9825000166893005
1672510838.0204577,49,0.9829000234603882
1672510975.4063756,50,0.9829999804496765
1672511113.584526,51,0.9830999970436096
1672511251.3381526,52,0.9842000007629395
1672511389.350142,53,0.9836999773979187
1672511526.337979,54,0.9836999773979187
1672511663.6600678,55,0.984000027179718
1672511801.7774963,56,0.9846000075340271
1672511939.6728601,57,0.9854000210762024
1672512078.1165934,58,0.9854000210762024
1672512216.1388137,59,0.9854999780654907
1672512354.1601124,60,0.9847999811172485
1672512493.8890183,61,0.9854000210762024
1672512631.8494768,62,0.9850999712944031
1672512769.8797052,63,0.9854000210762024
1672512907.7107074,64,0.9848999977111816
1672513045.413714,65,0.9855999946594238
1672513182.4970858,66,0.9850000143051147
1672513320.8263373,67,0.9860000014305115
1672513458.9807587,68,0.9860000014305115
1672513598.0361664,69,0.9855999946594238
1672513736.145738,70,0.9858999848365784
1672513874.153086,71,0.9857000112533569
1672514012.7693553,72,0.986299991607666
1672514151.3694828,73,0.9855999946594238
1672514289.2571206,74,0.9865000247955322
1672514427.0727072,75,0.9853000044822693
1672514564.788361,76,0.986299991607666
1672514702.7945962,77,0.9860000014305115
1672514841.0865045,78,0.9864000082015991
1672514979.170065,79,0.9861999750137329
1672515117.3778925,80,0.9864000082015991
1672515254.4003444,81,0.9865000247955322
1672515392.5710754,82,0.9868000149726868
1672515530.2453067,83,0.9871000051498413
1672515669.1401362,84,0.9865000247955322
1672515807.2316637,85,0.9868999719619751
1672515946.660669,86,0.9872999787330627
1672516086.4054363,87,0.9872000217437744
1672516225.4365716,88,0.9872000217437744
1672516363.6956506,89,0.9871000051498413
1672516501.999222,90,0.9869999885559082
1672516640.2546823,91,0.987500011920929
1672516777.7528696,92,0.9876000285148621
1672516917.199705,93,0.9868000149726868
1672517055.0140767,94,0.9864000082015991
1672517193.1882415,95,0.9876000285148621
1672517331.545333,96,0.9873999953269958
1672517469.553728,97,0.9876999855041504
1672517607.7083545,98,0.987500011920929
1672517746.8407462,99,0.9876000285148621
1672517884.8148634,100,0.9869999885559082
1672518022.5621696,101,0.9878000020980835
1672518160.8166656,102,0.9873999953269958
1672518299.3417535,103,0.9879999756813049
1672518437.1129956,104,0.988099992275238
1672518575.2590225,105,0.9878000020980835
1672518713.3823936,106,0.9879000186920166
1672518851.3172615,107,0.9876999855041504
1672518989.3252087,108,0.9858999848365784
1672519127.2125273,109,0.9883999824523926
1672519265.2710667,110,0.987500011920929
1672519402.8473291,111,0.9879000186920166
1672519539.9138968,112,0.9872999787330627
1672519678.397118,113,0.9889000058174133
1672519817.8239505,114,0.9869999885559082
1672519958.3142955,115,0.9884999990463257
1672520097.329322,116,0.9868999719619751
1672520236.7837439,117,0.9886999726295471
1672520375.3616953,118,0.987500011920929
1672520513.9717667,119,0.9882000088691711
1672520652.5921652,120,0.9876999855041504
1672520791.1218183,121,0.9894999861717224
