Wall time,Step,Value
1672752497.0398042,1,0.522599995136261
1672752586.8187783,2,0.7358999848365784
1672752675.1293454,3,0.7684000134468079
1672752764.716251,4,0.7961000204086304
1672752853.5245907,5,0.8101999759674072
1672752941.7639284,6,0.8237000107765198
1672753031.5149684,7,0.8341000080108643
1672753119.2467072,8,0.842199981212616
1672753208.6341443,9,0.8485000133514404
1672753298.1184459,10,0.8565999865531921
1672753385.8132188,11,0.8636000156402588
1672753475.6961226,12,0.8684999942779541
1672753564.2515812,13,0.875
1672753652.8640165,14,0.8787000179290771
1672753742.653354,15,0.8865000009536743
1672753830.1983619,16,0.8877999782562256
1672753919.9361212,17,0.8921999931335449
1672754009.1590643,18,0.8967999815940857
1672754097.533,19,0.8992999792098999
1672754187.047277,20,0.902400016784668
1672754275.1373582,21,0.90420001745224
1672754364.0938606,22,0.9067000150680542
1672754453.7541783,23,0.9083999991416931
1672754541.9006023,24,0.9107000231742859
1672754631.862638,25,0.9106000065803528
1672754720.573966,26,0.9132000207901001
1672754809.1585271,27,0.9164999723434448
1672754898.9024174,28,0.9164999723434448
1672754986.7419386,29,0.9197999835014343
1672755076.736769,30,0.9197999835014343
1672755165.5689285,31,0.9228000044822693
1672755253.6482506,32,0.9229999780654907
1672755343.7859771,33,0.9239000082015991
1672755431.4697614,34,0.9254999756813049
1672755520.587987,35,0.9257000088691711
1672755610.566527,36,0.9279999732971191
1672755698.2945027,37,0.9271000027656555
1672755788.2655175,38,0.9289000034332275
1672755876.8034372,39,0.9276000261306763
1672755965.4255707,40,0.9319999814033508
1672756055.425478,41,0.9337000250816345
1672756143.4666646,42,0.9322999715805054
1672756232.9964008,43,0.9347000122070312
1672756321.707483,44,0.9330999851226807
1672756410.028213,45,0.9337000250816345
1672756499.798887,46,0.9348999857902527
1672756587.7938402,47,0.9373999834060669
1672756676.8250382,48,0.9370999932289124
1672756766.4998477,49,0.9368000030517578
1672756854.0501704,50,0.9372000098228455
1672756943.9991827,51,0.9373000264167786
1672757032.3057601,52,0.9387000203132629
1672757121.0090122,53,0.9386000037193298
1672757211.0686462,54,0.9406999945640564
1672757298.5867336,55,0.9409999847412109
1672757388.3451989,56,0.9415000081062317
1672757477.634585,57,0.9419999718666077
1672757565.796455,58,0.9420999884605408
1672757655.607326,59,0.9424999952316284
1672757743.639485,60,0.942799985408783
1672757833.0728495,61,0.9430000185966492
1672757922.835622,62,0.9430999755859375
1672758010.5520868,63,0.9444000124931335
1672758100.3830042,64,0.9455999732017517
1672758188.9083679,65,0.9448999762535095
1672758277.3280354,66,0.9444000124931335
1672758367.1664329,67,0.9451000094413757
1672758454.751138,68,0.9452999830245972
1672758544.67263,69,0.947700023651123
1672758633.994791,70,0.9466000199317932
1672758722.2284474,71,0.9470999836921692
1672758812.0638845,72,0.9463000297546387
1672758900.0921774,73,0.9470000267028809
1672758989.2728043,74,0.9474999904632568
1672759079.1068957,75,0.9476000070571899
1672759167.3834867,76,0.9487000107765198
1672759256.9861786,77,0.9491000175476074
1672759345.545072,78,0.9495999813079834
1672759433.8970108,79,0.9484999775886536
1672759523.547376,80,0.9490000009536743
1672759611.366047,81,0.9491000175476074
1672759701.253431,82,0.9478999972343445
1672759790.5916862,83,0.9505000114440918
1672759879.0089962,84,0.949400007724762
1672759968.63065,85,0.9517999887466431
1672760056.9892812,86,0.9509000182151794
1672760145.8455853,87,0.9514999985694885
1672760235.5575736,88,0.9520999789237976
1672760323.6088302,89,0.9506000280380249
1672760413.4105868,90,0.9519000053405762
1672760502.0700881,91,0.9524999856948853
1672760590.2763216,92,0.9524000287055969
1672760680.1310718,93,0.9531000256538391
1672760768.2880707,94,0.9510999917984009
1672760857.9856339,95,0.953499972820282
1672760947.3668132,96,0.953000009059906
1672761035.0228505,97,0.9535999894142151
1672761124.7205448,98,0.9527000188827515
1672761213.1720793,99,0.9541000127792358
1672761301.7439566,100,0.951200008392334
1672761391.606863,101,0.954800009727478
1672761479.2971134,102,0.9549999833106995
1672761568.9359016,103,0.9545999765396118
1672761658.2629986,104,0.9542999863624573
1672761746.6110072,105,0.954800009727478
