Wall time,Step,Value
1672796717.866363,1,0.9006999731063843
1672796737.243925,2,0.9253000020980835
1672796756.8096888,3,0.9347000122070312
1672796776.1064172,4,0.942799985408783
1672796795.146892,5,0.9485999941825867
1672796814.2624161,6,0.9513999819755554
1672796834.094281,7,0.9524999856948853
1672796853.6534572,8,0.9559000134468079
1672796872.851705,9,0.9581999778747559
1672796891.548429,10,0.9595999717712402
1672796911.3860817,11,0.9607999920845032
1672796931.2157137,12,0.9632999897003174
1672796950.256805,13,0.9629999995231628
1672796968.8805056,14,0.9635000228881836
1672796988.5885108,15,0.9648000001907349
1672797008.1149771,16,0.9666000008583069
1672797027.10527,17,0.9674999713897705
1672797046.2355359,18,0.9678000211715698
1672797065.9171963,19,0.9674999713897705
1672797085.8318846,20,0.9686999917030334
1672797105.3298852,21,0.968999981880188
1672797124.5373256,22,0.9696000218391418
1672797144.0961916,23,0.9706000089645386
1672797163.5571272,24,0.9714000225067139
1672797182.7753117,25,0.9713000059127808
1672797202.0136073,26,0.9715999960899353
1672797221.4864564,27,0.9721999764442444
1672797240.99707,28,0.9731000065803528
1672797260.118523,29,0.9732999801635742
1672797279.1718252,30,0.9736999869346619
1672797298.5615976,31,0.973800003528595
1672797318.1699016,32,0.973800003528595
1672797337.3477519,33,0.9751999974250793
1672797356.5581863,34,0.9743000268936157
1672797376.1938012,35,0.9750000238418579
1672797395.6165009,36,0.9754999876022339
1672797415.0124152,37,0.9753000140190125
1672797434.1143804,38,0.9760000109672546
1672797453.8152978,39,0.9753999710083008
1672797473.4040709,40,0.9757999777793884
1672797492.4026532,41,0.9764000177383423
1672797511.3269014,42,0.9757999777793884
1672797530.9242835,43,0.9757999777793884
1672797550.5286067,44,0.9764999747276306
1672797569.7194796,45,0.9768000245094299
1672797588.7367687,46,0.9763000011444092
1672797608.0902145,47,0.9769999980926514
1672797627.8423204,48,0.9765999913215637
1672797647.3363533,49,0.9769999980926514
1672797666.5687501,50,0.9765999913215637
1672797685.7768989,51,0.9778000116348267
1672797705.3969653,52,0.9775999784469604
1672797725.445593,53,0.9768999814987183
1672797745.6808193,54,0.977400004863739
1672797765.3113441,55,0.9768999814987183
1672797784.5334475,56,0.9765999913215637
1672797804.6371367,57,0.9772999882698059
1672797824.9039652,58,0.9775999784469604
1672797843.8529828,59,0.9772999882698059
1672797864.3397558,60,0.9772999882698059
1672797884.5464275,61,0.978600025177002
1672797902.7879965,62,0.9789000153541565
1672797923.0649126,63,0.9779999852180481
1672797943.3419821,64,0.9776999950408936
1672797962.1660743,65,0.9785000085830688
1672797982.1226196,66,0.9787999987602234
1672798002.2642834,67,0.9783999919891357
1672798021.4986362,68,0.9786999821662903
1672798041.3055754,69,0.9793000221252441
1672798061.511199,70,0.978600025177002
1672798081.2501266,71,0.9796000123023987
1672798100.3506343,72,0.979200005531311
1672798120.6517396,73,0.9794999957084656
1672798140.883606,74,0.9789999723434448
1672798159.8424854,75,0.9789999723434448
1672798180.3010597,76,0.979200005531311
1672798200.5906394,77,0.9793000221252441
1672798219.2653975,78,0.9796000123023987
1672798239.4761925,79,0.9797000288963318
1672798259.6966412,80,0.9796000123023987
1672798278.6294749,81,0.9790999889373779
1672798298.2171123,82,0.9800000190734863
1672798318.4943464,83,0.9799000024795532
1672798338.0561535,84,0.9801999926567078
1672798357.9456298,85,0.9797000288963318
