Wall time,Step,Value
1672789923.6117177,1,0.15440000593662262
1672789939.9829607,2,0.195700004696846
1672789954.9146278,3,0.22089999914169312
1672789969.921688,4,0.19660000503063202
1672789985.6027625,5,0.24629999697208405
1672790000.8484993,6,0.34049999713897705
1672790016.088067,7,0.3303999900817871
1672790031.0263126,8,0.2808000147342682
1672790044.930794,9,0.35109999775886536
1672790059.1031654,10,0.3930000066757202
1672790074.4889498,11,0.39910000562667847
1672790089.5879157,12,0.2831000089645386
1672790104.7714288,13,0.3962000012397766
1672790120.1815002,14,0.31769999861717224
1672790134.0877619,15,0.3903000056743622
1672790149.3116467,16,0.45980000495910645
1672790164.672853,17,0.3133000135421753
1672790179.6044784,18,0.4097000062465668
1672790194.8381116,19,0.43869999051094055
1672790209.7732847,20,0.3230000138282776
1672790223.5575826,21,0.3666999936103821
1672790238.427395,22,0.44269999861717224
1672790253.765427,23,0.385699987411499
1672790269.0975456,24,0.4271000027656555
1672790284.219911,25,0.41280001401901245
1672790298.8860028,26,0.501800000667572
1672790313.1130135,27,0.44110000133514404
1672790328.1474376,28,0.4546000063419342
1672790343.6062531,29,0.37279999256134033
1672790358.6782763,30,0.48510000109672546
1672790373.864136,31,0.4120999872684479
1672790388.4781027,32,0.49160000681877136
1672790402.5188482,33,0.4844000041484833
1672790418.0195963,34,0.46149998903274536
1672790433.510444,35,0.45829999446868896
1672790448.7769315,36,0.46209999918937683
1672790463.9776702,37,0.5112000107765198
1672790478.440043,38,0.4471000134944916
1672790492.2698476,39,0.4560999870300293
1672790507.7760952,40,0.396699994802475
1672790523.4846723,41,0.44020000100135803
1672790538.7374177,42,0.45750001072883606
1672790553.9914758,43,0.46000000834465027
1672790568.4866414,44,0.3887999951839447
1672790582.8222907,45,0.487199991941452
1672790598.3618288,46,0.5325000286102295
1672790613.7515342,47,0.5188999772071838
1672790628.9283888,48,0.47360000014305115
1672790644.239401,49,0.48339998722076416
1672790658.0830646,50,0.5450000166893005
1672790672.4061098,51,0.520799994468689
1672790687.8328238,52,0.5051000118255615
1672790703.2849555,53,0.5027999877929688
1672790718.4731486,54,0.4339999854564667
1672790733.8175952,55,0.5350000262260437
1672790748.2336087,56,0.5318999886512756
1672790763.7105708,57,0.48159998655319214
1672790779.7249818,58,0.43650001287460327
1672790795.9817038,59,0.5063999891281128
1672790812.354634,60,0.5281999707221985
1672790827.528407,61,0.4867999851703644
1672790842.625185,62,0.4715000092983246
1672790858.9719393,63,0.48559999465942383
1672790874.88051,64,0.5198000073432922
1672790890.9916635,65,0.41659998893737793
1672790906.8702989,66,0.4372999966144562
1672790921.910374,67,0.5256999731063843
1672790937.6254532,68,0.453900009393692
1672790953.900065,69,0.5273000001907349
1672790970.1312785,70,0.5078999996185303
1672790986.2495346,71,0.5546000003814697
1672791001.5586913,72,0.5414999723434448
1672791015.8088095,73,0.5586000084877014
1672791031.6452575,74,0.4758000075817108
1672791047.8395822,75,0.5002999901771545
1672791063.5475495,76,0.5289000272750854
1672791079.8010318,77,0.546500027179718
1672791095.062411,78,0.5511000156402588
1672791110.0985847,79,0.5649999976158142
1672791126.402735,80,0.5629000067710876
1672791142.4927523,81,0.5509999990463257
1672791159.0970452,82,0.5367000102996826
1672791174.5509233,83,0.5547000169754028
1672791189.2830617,84,0.5737000107765198
1672791205.233093,85,0.4830999970436096
1672791221.2933884,86,0.45840001106262207
1672791237.4825394,87,0.5058000087738037
1672791253.2494218,88,0.5194000005722046
1672791268.4050546,89,0.4952000081539154
1672791283.7733953,90,0.43389999866485596
1672791299.7021203,91,0.5210999846458435
1672791315.8531888,92,0.4596000015735626
1672791331.8604121,93,0.5454000234603882
1672791347.9156926,94,0.5422999858856201
1672791362.5096383,95,0.5349000096321106
1672791378.2206647,96,0.5206000208854675
1672791394.6544363,97,0.5026999711990356
1672791410.5997076,98,0.5483999848365784
1672791426.687276,99,0.531000018119812
1672791441.7951229,100,0.4781000018119812
1672791456.5155928,101,0.5097000002861023
1672791472.8709438,102,0.5078999996185303
1672791489.0596068,103,0.4973999857902527
1672791504.9722495,104,0.529699981212616
1672791521.0342145,105,0.5526000261306763
1672791535.456587,106,0.5692999958992004
1672791551.0913446,107,0.5350000262260437
1672791567.0493555,108,0.5771999955177307
1672791583.049631,109,0.508899986743927
1672791599.2581677,110,0.49880000948905945
1672791614.5278223,111,0.5575000047683716
1672791629.197707,112,0.5508999824523926
