Client_ID,KL value,,Average KL
0,2.321928094887362,,2.3874806974997127
1,2.321928094887362,
2,2.321928094887362,
3,2.321928094887362,
4,2.321928094887362,
5,2.321928094887362,
6,2.321928094887362,
7,2.321928094887362,
8,2.321928094887362,
9,2.321928094887362,
10,2.321928094887362,
11,2.321928094887362,
12,2.321928094887362,
13,2.321928094887362,
14,2.164894001343886,
15,2.321928094887362,
16,2.321928094887362,
17,2.321928094887362,
18,2.321928094887362,
19,2.321928094887362,
20,2.321928094887362,
21,2.321928094887362,
22,1.9930757055152526,
23,2.321928094887362,
24,2.321928094887362,
25,2.321928094887362,
26,2.321928094887362,
27,2.321928094887362,
28,2.321928094887362,
29,2.321928094887362,
30,3.3219280948873626,
31,2.321928094887362,
32,2.321928094887362,
33,2.321928094887362,
34,2.321928094887362,
35,2.321928094887362,
36,2.321928094887362,
37,3.3219280948873626,
38,2.321928094887362,
39,3.3219280948873626,
40,3.3219280948873626,
41,2.321928094887362,
42,2.321928094887362,
43,2.321928094887362,
44,2.321928094887362,
45,2.321928094887362,
46,2.321928094887362,
47,2.321928094887362,
48,2.321928094887362,
49,2.1267662579476494,
50,2.321928094887362,
51,2.321928094887362,
52,2.321928094887362,
53,2.321928094887362,
54,2.321928094887362,
55,2.321928094887362,
56,2.321928094887362,
57,2.321928094887362,
58,2.321928094887362,
59,2.321928094887362,
60,2.321928094887362,
61,2.321928094887362,
62,2.321928094887362,
63,1.9110908184989808,
64,3.3219280948873626,
65,2.321928094887362,
66,2.321928094887362,
67,2.321928094887362,
68,2.321928094887362,
69,2.321928094887362,
70,2.321928094887362,
71,3.3219280948873626,
72,2.321928094887362,
73,2.356061406171262,
74,2.321928094887362,
75,2.321928094887362,
76,2.321928094887362,
77,3.3219280948873626,
78,2.2708490766830374,
79,1.8627801778601174,
80,2.321928094887362,
81,2.321928094887362,
82,2.321928094887362,
83,1.8221846044119174,
84,3.3219280948873626,
85,2.321928094887362,
86,2.321928094887362,
87,2.321928094887362,
88,2.321928094887362,
89,2.321928094887362,
90,2.321928094887362,
91,2.321928094887362,
92,3.3219280948873626,
93,1.944911066788796,
94,2.321928094887362,
95,2.321928094887362,
96,2.321928094887362,
97,2.321928094887362,
98,2.321928094887362,
99,2.321928094887362,
